Loan Identifier,Originator,Borrower Identifier,Property Identifier,Borrower Type,Foreign National,Borrower Year of Birth,Number of Debtors,Second Applicant Year of Birth,Borrower's Employment Status,First-time Buyer,Primary Income,Income Verification for Primary Income,Secondary Income,Income Verification for Secondary Income,Resident,Loan Origination Date,Date of Loan Maturity,Account Status Date,Origination Channel / Arranging Bank or Division,Purpose,Shared Ownership,Loan Term,Principal Grace Period,Amount Guaranteed,Subsidy,Loan Currency Denomination,Original Balance,Current Balance,Fractioned / Subrogated Loans,Repayment Method,Payment Frequency,Payment Due,Payment Type,Debt to Income,Lien,Mortgage Inscription,Interest Rate Type,Current Interest Rate Index,Current Interest Rate,Current Interest Rate Margin,Interest Rate Reset Interval,Revised Interest Rate Index,Restructuring Arrangement,Geographic Region List,Property Postcode,Property Type,Original Loan to Value,Valuation Amount,Original Valuation Type,Valuation Date,Current Loan to Value,Current Valuation Amount,Current Valuation Type,Current Valuation Date,Ipoteca,Account Status,Arrears Balance,Number Months in Arrears,Arrears 1 Month Ago,Arrears 2 Months Ago
4.706E+19,Banca Popolare di Bari,"100,532,523,000,100,000,000",5.4242E+13,1,Y,1945,3,1972,8,N,11165.7,3,5582.85,3,2,2008-01,2018-01,2011-11,1,1,1,120,1,33000,N,EUR,33000,10615.53,N,2,1,372.19,1,0.63,1,66000,3,12,6.35,6.35,120,12,N,ITF42,70,1,12.64,261000,1,2007-12,4.07,261000,1,2007-12,66000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"400,517,263,000,400,000,000",5.4242E+13,1,Y,1953,2,1961,1,N,7793.1,3,3896.55,3,2,2008-03,2023-03,2011-11,1,1,1,180,1,32000,N,EUR,32000,19704.78,N,2,1,259.77,1,1.69,1,64000,3,12,5.4,5.4,180,12,N,ITF42,70,1,52.46,61000,1,2008-02,32.3,61000,1,2008-02,64000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,165,732,000,100,000,000",5.4242E+13,1,Y,1972,2,1973,1,N,10061.7,3,5030.85,3,2,2008-04,2023-04,2011-11,1,1,1,180,1,40000,N,EUR,40000,25195.21,N,2,1,335.39,1,1.67,1,80000,3,12,5.9,5.9,180,12,N,ITF42,70,1,9.22,434000,1,2008-03,5.81,434000,1,2008-03,80000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,363,003,000,100,000,000",5.4242E+13,1,Y,1964,2,1965,1,N,8677.2,3,4338.6,3,2,2008-06,2038-07,2011-11,1,1,1,360,1,50000,N,EUR,50000,44708.34,N,2,1,289.24,1,3.43,1,100000,3,12,5.65,5.65,361,12,N,ITF42,70,1,63.29,79000,1,2008-01,56.59,79000,1,2008-01,100000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"40,509,000,000,046,700",5.4242E+13,1,Y,1949,5,1958,8,N,23106.9,3,11553.45,3,2,2008-07,2038-07,2011-11,1,1,1,360,0,200000,N,EUR,200000,171740.96,N,2,1,770.23,1,4.95,1,400000,1,4,2,1.6,3,4,N,ITF42,70,1,69.44,288000,1,2008-05,59.63,288000,1,2008-05,400000,2,1544.26,2,942.41,1544.26
4.706E+19,Banca Popolare di Bari,"100,575,988,000,100,000,000",5.4242E+13,1,Y,1978,2,1981,1,N,20967,3,10483.5,3,2,2008-08,2038-09,2011-11,1,1,1,360,1,110000,N,EUR,110000,100001.28,N,2,1,698.9,1,3.18,1,220000,3,12,6.55,6.55,361,12,N,ITF42,70,1,100,110000,1,2008-07,90.91,110000,1,2008-07,220000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,574,400,000,100,000,000",5.4242E+13,1,Y,1977,2,1980,1,N,12714,3,6357,3,2,2008-07,2023-08,2011-11,1,1,1,180,0,49585,N,EUR,49585,32524.27,N,2,1,423.8,1,1.71,1,99170,3,12,6.2,6.2,181,12,N,ITF42,70,1,49.09,101000,1,2008-07,32.2,101000,1,2008-07,99170,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,546,709,000,100,000,000",5.4242E+13,1,Y,1956,2,1958,1,N,8153.1,3,4076.55,3,2,2008-09,2025-03,2011-11,1,1,1,180,1,32000,N,EUR,32000,23316.75,N,2,1,84.91,1,1.91,1,64000,3,12,6.1,6.1,198,12,N,ITF42,70,1,15.53,206000,1,2008-04,11.32,206000,1,2008-04,64000,2,1540.76,13,1422.24,1303.72
4.706E+19,Banca Popolare di Bari,"100,588,174,000,100,000,000",5.4242E+13,1,Y,1951,2,1953,1,N,15972.3,3,7986.15,3,2,2008-09,2023-09,2011-11,1,1,1,180,1,64038,N,EUR,64038,41970.84,N,2,1,532.41,1,1.75,1,128076,3,12,5.7,5.7,180,12,N,ITF42,70,1,22.87,280000,1,2008-08,14.99,280000,1,2008-08,128076,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"125,313,000,000,204,000",5.4242E+13,1,Y,1967,2,1967,1,N,8110.2,3,4055.1,3,2,2008-11,2028-11,2011-11,1,1,1,240,1,39299.71,N,EUR,39299.71,30734.34,N,2,1,270.34,1,2.53,1,78600,3,12,5.5,5.5,240,12,N,ITF42,70,1,8.89,442000,1,2009-01,6.95,442000,1,2009-01,78600,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,600,946,000,000,000,000",5.4242E+13,1,Y,1966,2,1972,1,N,26052.6,3,13026.3,3,2,2008-12,2038-12,2011-11,1,1,1,360,1,240000,N,EUR,240000,172640.02,N,2,1,767.79,1,4.42,1,480000,1,4,2,1.35,3,4,N,ITF42,70,1,96.77,248000,1,2008-09,69.61,248000,1,2008-09,480000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,561,686,000,100,000,000",5.4242E+13,1,Y,1972,2,1973,1,N,31303.2,3,15651.6,3,2,2008-11,2028-12,2011-11,1,1,1,240,1,160000,N,EUR,160000,123855.48,N,2,1,1043.44,1,2.64,1,320000,3,12,4.85,4.85,241,12,N,ITF42,70,1,44.08,363000,1,2008-11,34.12,363000,1,2008-11,320000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,100,756,000,100,000,000",5.4242E+13,1,Y,1956,2,1980,1,N,20721.3,3,10360.65,3,2,2008-12,2028-12,2011-11,1,1,1,240,0,100000,N,EUR,100000,78623.69,N,2,1,690.71,1,2.53,1,200000,3,12,5.55,5.55,240,12,N,ITF42,70,1,75.76,132000,1,2008-07,59.56,132000,1,2008-07,200000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,302,087,000,100,000,000",5.4242E+13,1,Y,1964,2,1966,5,N,82037,3,17541.15,3,2,2009-02,2029-01,2011-11,1,1,1,240,0,170000,N,EUR,170000,134615.69,N,2,1,1169.41,1,1.35,1,340000,3,12,5.5,5.5,239,12,N,ITF42,70,1,79.44,214000,1,2008-11,62.9,214000,1,2008-11,340000,2,1169.41,1,2348.26,1169.41
4.706E+19,Banca Popolare di Bari,"100,606,696,000,100,000,000",5.4242E+13,1,Y,1973,2,1982,1,N,17249,3,5897.1,3,2,2008-12,2039-01,2011-11,1,1,1,360,1,72000,N,EUR,72000,64341.27,N,2,1,393.14,1,2.78,1,144000,3,12,5.15,5.15,361,12,N,ITF42,70,1,56.25,128000,1,2009-10,50.27,128000,1,2009-10,144000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,610,580,000,100,000,000",5.4242E+13,1,Y,1961,2,1972,5,N,16166.7,3,8083.35,3,2,2009-01,2019-01,2011-11,1,5,1,120,1,52000,N,EUR,52000,21344.63,N,2,1,538.89,1,0.88,1,104000,3,12,4.55,4.55,120,12,N,ITF42,70,1,23.42,222000,1,2008-11,9.61,222000,1,2008-11,104000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,390,996,000,100,000,000",5.4242E+13,1,Y,1964,2,1967,1,N,50919.6,3,25459.8,3,2,2009-01,2035-02,2011-11,1,1,1,300,0,260000,N,EUR,260000,243439.85,N,2,1,1643.54,1,3.19,1,520000,3,12,5.8,5.8,313,12,N,ITF42,70,1,46.43,560000,1,2008-11,43.47,560000,1,2008-11,520000,3,46583.7,24,44558.26,42536.01
4.706E+19,Banca Popolare di Bari,"51,342,000,000,171,200",5.4242E+13,1,Y,1934,2,1969,8,N,40000,3,12555.6,3,2,2009-02,2029-03,2011-11,1,1,1,180,1,105500,N,EUR,105500,85596.34,N,2,1,752.55,1,1.63,1,211000,3,12,6,6,241,12,N,ITF42,70,1,15.98,660000,1,2008-11,12.97,660000,1,2008-11,211000,3,11944.94,14,11105.79,10270.16
4.706E+19,Banca Popolare di Bari,"100,629,112,000,100,000,000",5.4242E+13,1,Y,1969,2,1973,1,N,36410.7,3,18205.35,3,2,2009-02,2039-03,2011-11,1,1,1,360,1,230000,N,EUR,230000,205167.62,N,2,1,1213.69,1,3.76,1,460000,3,12,4.85,4.85,361,12,N,ITF42,70,1,66.47,346000,1,2008-12,59.3,346000,1,2008-12,460000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,451,956,000,100,000,000",5.4242E+13,1,Y,1979,2,1979,1,N,19302,3,8121.45,3,2,2009-03,2019-03,2011-11,1,1,1,120,0,52000,N,EUR,52000,22339.07,N,2,1,541.43,1,0.81,1,104000,3,12,4.6,4.6,120,12,N,ITF42,70,1,29.71,175000,1,2009-01,12.77,175000,1,2009-01,104000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,218,862,000,100,000,000",5.4242E+13,1,Y,1972,2,1973,1,N,46160.1,3,23080.05,3,2,2009-04,2029-04,2011-11,1,1,1,240,1,250000,N,EUR,250000,181857.46,N,2,1,1538.67,1,2.63,1,500000,3,12,5.2,5.2,240,12,N,ITF42,70,1,65.1,384000,1,2009-02,47.36,384000,1,2009-02,500000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"93,080,000,000,093,000",5.4242E+13,1,Y,1963,2,1964,1,N,10696.8,3,5348.4,3,2,2009-03,2019-03,2011-11,1,1,1,120,0,33540,N,EUR,33540,14589.71,N,2,1,356.56,1,0.91,1,67080,3,12,5.05,5.05,120,12,N,ITF42,70,1,23.45,143000,1,2009-01,10.2,143000,1,2009-01,67080,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,087,791,000,100,000,000",5.4242E+13,1,Y,1960,2,1962,1,N,17406,3,7353.45,3,2,2009-03,2030-04,2011-11,1,1,1,240,1,120000,N,EUR,120000,103671.78,N,2,1,863.05,1,4.19,1,240000,3,12,5.6,5.6,253,12,N,ITF42,70,1,74.07,162000,1,2008-12,63.99,162000,1,2008-12,240000,2,8014.65,9,7097.12,6184.82
4.706E+19,Banca Popolare di Bari,"100,184,993,000,100,000,000",5.4242E+13,1,Y,1977,2,1979,1,N,18358.5,3,9179.25,3,2,2009-04,2029-04,2011-11,1,1,1,240,1,90066.95,N,EUR,90066.95,71669.21,N,2,1,611.95,1,2.6,1,216000,3,12,5.35,5.35,240,12,N,ITF42,70,1,46.43,194000,1,2009-04,36.94,194000,1,2009-04,216000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,579,829,000,100,000,000",5.4242E+13,1,Y,1978,2,1979,1,N,24043.8,3,12021.9,3,2,2009-04,2036-04,2011-11,1,1,1,324,1,137229.63,N,EUR,137229.63,120646.83,N,2,1,801.46,1,3.35,1,274460,3,12,5.35,5.35,324,12,N,ITF42,70,1,79.32,173000,1,2008-10,69.74,173000,1,2008-10,274460,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"27,649,000,000,074,100",5.4242E+13,1,Y,1943,2,1967,8,N,30285,3,9307.95,3,2,2009-04,2039-04,2011-11,1,1,1,360,0,152000,N,EUR,152000,130075.68,N,2,1,620.53,1,3.29,1,304000,1,10,2.75,1.5,6,10,N,ITF42,70,1,95,160000,1,2009-03,81.3,160000,1,2009-03,304000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,329,745,000,100,000,000",5.4242E+13,1,Y,1981,2,1983,1,N,24988.8,3,12494.4,3,2,2009-04,2039-04,2011-11,1,1,1,360,0,150000,N,EUR,150000,135118.6,N,2,1,832.96,1,3.6,1,300000,3,12,5.3,5.3,360,12,N,ITF42,70,1,53.76,279000,1,2009-02,48.43,279000,1,2009-02,300000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,134,220,000,100,000,000",5.4242E+13,1,Y,1965,2,1967,1,N,18541,3,7910.1,3,2,2009-03,2034-04,2011-11,1,1,1,300,0,88000,N,EUR,88000,75593.19,N,2,1,527.34,1,2.86,1,176000,3,12,5.25,5.25,301,12,N,ITF42,70,1,76.52,115000,1,2009-01,65.73,115000,1,2009-01,176000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"92,365,000,000,118,600",5.4242E+13,1,Y,1943,2,1950,8,N,60758,3,18872.55,3,2,2009-03,2019-04,2011-11,1,1,1,120,0,120000,N,EUR,120000,52817.18,N,2,1,1258.17,1,0.66,1,240000,3,12,4.75,4.75,121,12,N,ITF42,70,1,35.71,336000,1,2008-11,15.72,336000,1,2008-11,240000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,121,790,000,100,000,000",5.4242E+13,1,Y,1967,2,1968,1,N,27124.09,3,7902,3,2,2009-05,2039-05,2011-11,1,7,1,360,1,140000,N,EUR,140000,119430.46,N,2,1,523.9,1,3.41,1,280000,1,4,2,1.8,3,4,N,ITF42,70,1,79.1,177000,1,2009-03,67.47,177000,1,2009-03,280000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,117,224,000,100,000,000",5.4242E+13,1,Y,1970,2,1975,1,N,26684.59,3,8461.95,3,2,2009-05,2039-05,2011-11,1,7,1,360,1,150000,N,EUR,150000,127892.63,N,2,1,561.02,1,3.64,1,300000,1,4,2,1.8,3,4,N,ITF42,70,1,78.95,190000,1,2009-03,67.31,190000,1,2009-03,300000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,616,793,000,100,000,000",5.4242E+13,1,Y,1975,2,1978,1,N,16674.9,3,8337.45,3,2,2009-04,2034-06,2011-11,1,1,1,360,1,100000,N,EUR,100000,85084.62,N,2,1,555.83,1,3.4,1,200000,3,12,4.5,4.5,302,12,N,ITF42,70,1,43.18,231600,1,2009-01,36.74,231600,1,2009-01,200000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,171,247,000,000,000,000",5.4242E+13,1,Y,1964,2,1969,1,N,28715.7,3,14357.85,3,2,2009-04,2030-06,2011-11,1,1,1,360,1,150000,N,EUR,150000,123538.72,N,2,1,957.19,1,2.87,1,300000,3,12,4.25,4.25,254,12,N,ITF42,70,1,71.29,210400,1,2009-01,58.72,210400,1,2009-01,300000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,625,530,000,100,000,000",5.4242E+13,1,Y,1976,2,1980,1,N,18783.9,3,9391.95,3,2,2009-04,2039-06,2011-11,1,1,1,360,1,125000,N,EUR,125000,111249.64,N,2,1,626.13,1,3.95,1,250000,3,12,4.4,4.4,362,12,N,ITF42,70,1,57.23,218400,1,2009-01,50.94,218400,1,2009-01,250000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"400,778,016,000,100,000,000",5.4242E+13,1,Y,1973,2,1974,1,N,19535.4,3,9767.7,3,2,2009-04,2039-06,2011-11,1,1,1,360,1,130000,N,EUR,130000,115699.36,N,2,1,651.18,1,3.95,1,260000,3,12,4.4,4.4,362,12,N,ITF42,70,1,75.89,171300,1,2009-04,67.54,171300,1,2009-04,260000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,627,234,000,100,000,000",5.4242E+13,1,Y,1979,2,1980,1,N,19991.1,3,9995.55,3,2,2009-05,2039-05,2011-11,1,1,1,360,1,120000,N,EUR,120000,108282.66,N,2,1,666.37,1,3.61,1,240000,3,12,5.3,5.3,360,12,N,ITF42,70,1,71.05,168900,1,2009-05,64.11,168900,1,2009-05,240000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,625,525,000,100,000,000",5.4242E+13,1,Y,1980,2,1980,1,N,18342.6,3,9171.3,3,2,2009-04,2034-06,2011-11,1,1,1,360,1,110000,N,EUR,110000,93592.55,N,2,1,611.42,1,3.4,1,220000,3,12,4.5,4.5,302,12,N,ITF42,70,1,51,215700,1,2009-01,43.39,215700,1,2009-01,220000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,580,575,000,091,000,000",5.4242E+13,1,Y,1970,2,1981,1,N,18593.7,3,9296.85,3,2,2009-04,2029-06,2011-11,1,1,1,360,1,100000,N,EUR,100000,78374.9,N,2,1,619.79,1,2.81,1,200000,3,12,4.25,4.25,242,12,N,ITF42,70,1,47.21,211800,1,2009-04,37,211800,1,2009-04,200000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,628,390,000,100,000,000",5.4242E+13,1,Y,1981,2,1983,1,N,22312.5,3,11156.25,3,2,2009-04,2029-06,2011-11,1,1,1,360,1,120000,N,EUR,120000,94049.8,N,2,1,743.75,1,2.81,1,240000,3,12,4.25,4.25,242,12,N,ITF42,70,1,57.8,207600,1,2009-01,45.3,207600,1,2009-01,240000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,626,331,000,100,000,000",5.4242E+13,1,Y,1973,2,1976,1,N,20453.1,3,10226.55,3,2,2009-04,2029-06,2011-11,1,1,1,360,1,110000,N,EUR,110000,86212.4,N,2,1,681.77,1,2.81,1,220000,3,12,4.25,4.25,242,12,N,ITF42,70,1,47.93,229500,1,2009-01,37.57,229500,1,2009-01,220000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,495,558,000,100,000,000",5.4242E+13,1,Y,1954,2,1957,1,N,11259.6,3,5629.8,3,2,2009-03,2024-06,2011-11,1,1,1,360,1,50000,N,EUR,50000,33705.11,N,2,1,375.32,1,2,1,100000,3,12,4.2,4.2,183,12,N,ITF42,70,1,29.87,167400,1,2009-01,20.13,167400,1,2009-01,100000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,157,053,000,100,000,000",5.4242E+13,1,Y,1936,2,1938,8,N,89452,3,8579.4,3,2,2009-05,2024-05,2011-11,1,1,1,180,0,70000,N,EUR,70000,48286.34,N,2,1,571.96,1,0.49,1,140000,3,12,5.5,5.5,180,12,N,ITF42,70,1,18.82,372000,1,2009-05,12.98,372000,1,2009-05,140000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,245,327,000,100,000,000",5.4242E+13,1,Y,1970,2,1972,1,N,16147.93,3,5181.45,3,2,2009-05,2039-05,2011-11,1,1,1,360,0,85000,N,EUR,85000,74511.85,N,2,1,337.79,1,3.49,1,170000,1,10,2.3,2.25,3,10,N,ITF42,70,1,37.44,227000,1,2008-12,32.82,227000,1,2008-12,170000,1,0,0,337.79,337.79
4.706E+19,Banca Popolare di Bari,"100,626,453,000,100,000,000",5.4242E+13,1,Y,1971,2,1980,1,N,6748.2,3,3374.1,3,2,2009-04,2040-12,2011-11,1,1,1,360,1,120000,N,EUR,120000,111190.73,N,2,1,630.66,1,10.98,1,240000,3,12,4.8,4.8,380,12,N,ITF42,70,1,55.02,218100,1,2009-01,50.98,218100,1,2009-01,240000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,625,881,000,100,000,000",5.4242E+13,1,Y,1978,2,1982,1,N,22589.7,3,11294.85,3,2,2009-04,2029-06,2011-11,1,1,1,360,1,120000,N,EUR,120000,94319.25,N,2,1,752.99,1,2.78,1,240000,3,12,4.4,4.4,242,12,N,ITF42,70,1,51.09,234900,1,2009-04,40.15,234900,1,2009-04,240000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,625,928,000,100,000,000",5.4242E+13,1,Y,1973,2,1979,1,N,19535.4,3,9767.7,3,2,2009-04,2039-06,2011-11,1,1,1,360,1,130000,N,EUR,130000,115699.36,N,2,1,651.18,1,3.95,1,260000,3,12,4.4,4.4,362,12,N,ITF42,70,1,54.92,236700,1,2009-04,48.88,236700,1,2009-04,260000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,625,895,000,100,000,000",5.4242E+13,1,Y,1972,2,1976,5,N,19535.4,3,9767.7,3,2,2009-03,2039-06,2011-11,1,1,1,360,1,130000,N,EUR,130000,115699.36,N,2,1,651.18,1,3.95,1,260000,3,12,4.4,4.4,363,12,N,ITF42,70,1,67.5,192600,1,2009-04,60.07,192600,1,2009-04,260000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,626,019,000,100,000,000",5.4242E+13,1,Y,1982,2,1984,1,N,13980.3,3,6990.15,3,2,2009-04,2039-06,2011-11,1,1,1,360,1,110000,N,EUR,110000,95590.21,N,2,1,466.01,1,4.56,1,220000,1,6,3,0.9,6,6,N,ITF42,70,1,64.9,169500,1,2009-04,56.4,169500,1,2009-04,220000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,616,665,000,100,000,000",5.4242E+13,1,Y,1977,2,1984,1,N,18032.7,3,9016.35,3,2,2009-04,2039-06,2011-11,1,1,1,360,1,120000,N,EUR,120000,106799.36,N,2,1,601.09,1,3.95,1,240000,3,12,4.4,4.4,362,12,N,ITF42,70,1,49.38,243000,1,2009-01,43.95,243000,1,2009-01,240000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,616,744,000,100,000,000",5.4242E+13,1,Y,1975,2,1976,1,N,24043.5,3,12021.75,3,2,2009-04,2039-06,2011-11,1,1,1,360,1,160000,N,EUR,160000,142399.47,N,2,1,801.45,1,3.95,1,320000,3,12,4.4,4.4,362,12,N,ITF42,70,1,65.6,243900,1,2009-01,58.38,243900,1,2009-01,320000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,537,070,000,100,000,000",5.4242E+13,1,Y,1977,2,1983,1,N,29500,3,8265,3,2,2009-03,2039-06,2011-11,1,1,1,360,1,110000,N,EUR,110000,97899.33,N,2,1,551,1,2.59,1,220000,3,12,4.4,4.4,363,12,N,ITF42,70,1,56.15,195900,1,2009-04,49.97,195900,1,2009-04,220000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,616,837,000,100,000,000",5.4242E+13,1,Y,1984,2,1984,1,N,25000,3,10519.05,3,2,2009-04,2039-06,2011-11,1,1,1,360,1,140000,N,EUR,140000,124599.39,N,2,1,701.27,1,3.51,1,280000,3,12,4.4,4.4,362,12,N,ITF42,70,1,65,215400,1,2009-01,57.85,215400,1,2009-01,280000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,626,264,000,100,000,000",5.4242E+13,1,Y,1949,2,1950,1,N,9282,3,4641,3,2,2009-03,2029-06,2011-11,1,1,1,360,1,50000,N,EUR,50000,39123.88,N,2,1,309.4,1,2.81,1,100000,3,12,4.25,4.25,243,12,N,ITF42,70,1,24.33,205500,1,2009-05,19.04,205500,1,2009-05,100000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,628,883,000,100,000,000",5.4242E+13,1,Y,1981,2,1983,1,N,18032.7,3,9016.35,3,2,2009-04,2039-06,2011-11,1,1,1,360,1,120000,N,EUR,120000,106799.36,N,2,1,601.09,1,3.95,1,240000,3,12,4.4,4.4,362,12,N,ITF42,70,1,69.2,173400,1,2009-04,61.59,173400,1,2009-04,240000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,625,673,000,100,000,000",5.4242E+13,1,Y,1977,2,1978,1,N,21038.1,3,10519.05,3,2,2009-04,2039-06,2011-11,1,1,1,360,1,140000,N,EUR,140000,124599.39,N,2,1,701.27,1,3.95,1,240000,3,12,4.4,4.4,362,12,N,ITF42,70,1,64.1,218400,1,2009-01,57.05,218400,1,2009-01,240000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,625,196,000,100,000,000",5.4242E+13,1,Y,1982,2,1982,1,N,11156.1,3,5578.05,3,2,2009-04,2029-06,2011-11,1,1,1,360,1,60000,N,EUR,60000,47025.05,N,2,1,371.87,1,2.81,1,120000,3,12,4.25,4.25,242,12,N,ITF42,70,1,35.65,168300,1,2009-01,27.94,168300,1,2009-01,120000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,626,915,000,100,000,000",5.4242E+13,1,Y,1984,2,1985,1,N,19535.4,3,9767.7,3,2,2009-04,2039-06,2011-11,1,1,1,360,1,130000,N,EUR,130000,115699.36,N,2,1,651.18,1,3.95,1,260000,3,12,4.4,4.4,362,12,N,ITF42,70,1,68.46,189900,1,2009-01,60.93,189900,1,2009-01,260000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,050,100,000,100,000,000",5.4242E+13,1,Y,1973,2,1976,1,N,15804.6,3,7902.3,3,2,2009-04,2029-06,2011-11,1,1,1,360,1,85000,N,EUR,85000,66618.68,N,2,1,526.82,1,2.81,1,170000,3,12,4.25,4.25,242,12,N,ITF42,70,1,43.72,194400,1,2009-01,34.27,194400,1,2009-01,170000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,626,512,000,100,000,000",5.4242E+13,1,Y,1980,2,1983,1,N,21038.1,3,10519.05,3,2,2009-04,2039-06,2011-11,1,1,1,360,1,140000,N,EUR,140000,124599.39,N,2,1,701.27,1,3.95,1,280000,3,12,4.4,4.4,362,12,N,ITF42,70,1,73.26,191100,1,2009-04,65.2,191100,1,2009-04,280000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,616,820,000,100,000,000",5.4242E+13,1,Y,1983,2,1986,1,N,19535.4,3,9767.7,3,2,2009-05,2039-06,2011-11,1,1,1,360,1,130000,N,EUR,130000,115699.36,N,2,1,651.18,1,3.95,1,260000,3,12,4.4,4.4,361,12,N,ITF42,70,1,64.97,200100,1,2009-05,57.82,200100,1,2009-05,260000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,617,009,000,100,000,000",5.4242E+13,1,Y,1972,2,1972,1,N,16759.2,3,8379.6,3,2,2009-04,2034-06,2011-11,1,1,1,360,1,100000,N,EUR,100000,85012.44,N,2,3,3351.84,1,3.38,1,200000,3,12,4.5,4.5,302,12,N,ITF42,70,1,50,200000,1,2009-04,42.51,200000,1,2009-04,200000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,588,659,000,100,000,000",5.4242E+13,1,Y,1975,2,1977,1,N,19535.4,3,9767.7,3,2,2009-05,2039-06,2011-11,1,1,1,360,1,130000,N,EUR,130000,115699.36,N,2,1,651.18,1,3.95,1,260000,3,12,4.4,4.4,361,12,N,ITF42,70,1,70.38,184700,1,2009-01,62.64,184700,1,2009-01,260000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,531,339,000,100,000,000",5.4242E+13,1,Y,1984,2,1984,1,N,19535.4,3,9767.7,3,2,2009-04,2039-06,2011-11,1,1,1,360,1,130000,N,EUR,130000,115925.48,N,2,1,651.18,1,3.96,1,260000,3,12,4.4,4.4,362,12,N,ITF42,70,1,66.87,194400,1,2009-04,59.63,194400,1,2009-04,260000,2,651.18,1,0,0
4.706E+19,Banca Popolare di Bari,"100,625,798,000,100,000,000",5.4242E+13,1,Y,1981,2,1982,1,N,18593.7,3,9296.85,3,2,2009-04,2029-06,2011-11,1,1,1,360,1,100000,N,EUR,100000,78374.9,N,2,1,619.79,1,2.81,1,200000,3,12,4.25,4.25,242,12,N,ITF42,70,1,51.92,192600,1,2009-01,40.69,192600,1,2009-01,200000,1,0,0,0,0
4.706E+19,Banca Popolare di Bari,"100,629,093,000,100,000,000",5.4242E+13,1,Y,1973,2,1976,1,N,15027.3,3,7513.65,3,2,2009-04,2039-06,2011-11,1,1,1,360,1,100000,N,EUR,100000,88999.18,N,2,1,500.91,1,3.95,1,200000,3,12,4.4,4.4,362,12,N,ITF42,70,1,53.16,188100,1,2009-04,47.31,188100,1,2009-04,200000,1,0,0,0,0
